,uid,file,zero_pred,one_pred,pred,label,temporal_frame_start_times
430,214_nips4b_birds_trainfile136.wav,nips4b_birds_trainfile136.wav,-0.27794087,0.18516815,1,1,4.96907029478458
431,215_nips4b_birds_trainfile136.wav,nips4b_birds_trainfile136.wav,0.041363526,-0.1562781,0,1,4.992290249433107
432,0_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.63121617,-0.42801094,0,0,0.0
433,1_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.23807421,-0.07013738,0,0,0.023219954648526078
434,2_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.124354,0.31041405,1,0,0.046439909297052155
435,3_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.28094286,0.48809668,1,0,0.06965986394557823
436,4_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.40235406,0.60953563,1,0,0.09287981859410431
437,5_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.51612,0.71233463,1,0,0.11609977324263039
438,6_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.60463345,0.79084754,1,0,0.13931972789115646
439,7_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.6696969,0.85034084,1,0,0.16253968253968254
440,8_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.71524334,0.8979818,1,1,0.18575963718820862
441,9_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.7547284,0.94599926,1,1,0.2089795918367347
442,10_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.7952244,1.0008723,1,1,0.23219954648526078
443,11_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.8274766,1.0449765,1,1,0.25541950113378686
444,12_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.8328057,1.0495317,1,1,0.2786394557823129
445,13_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.8232528,1.0283011,1,1,0.301859410430839
446,14_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.8132057,1.0053483,1,1,0.3250793650793651
447,15_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.821389,1.0095887,1,1,0.34829931972789113
448,16_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.8723155,1.0719455,1,1,0.37151927437641724
449,17_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.9743794,1.1979929,1,1,0.3947392290249433
450,18_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-1.1178951,1.3716873,1,1,0.4179591836734694
451,19_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-1.2643868,1.5407608,1,1,0.44117913832199546
452,20_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-1.3637804,1.6436903,1,1,0.46439909297052157
453,21_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-1.3754821,1.6424688,1,1,0.4876190476190476
454,22_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-1.2999259,1.5502391,1,1,0.5108390022675737
455,23_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-1.1586921,1.4045115,1,1,0.5340589569160997
456,24_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.9753233,1.2317977,1,1,0.5572789115646258
457,25_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.79017353,1.06872,1,1,0.5804988662131519
458,26_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.6366807,0.9431391,1,1,0.603718820861678
459,27_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.5324749,0.8680275,1,1,0.626938775510204
460,28_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.47645146,0.838211,1,1,0.6501587301587302
461,29_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.45513886,0.83967865,1,1,0.6733786848072563
462,30_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.44523674,0.84563094,1,1,0.6965986394557823
463,31_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.42759955,0.8344048,1,1,0.7198185941043084
464,32_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.39242706,0.7970806,1,1,0.7430385487528345
465,33_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.33958584,0.7358283,1,1,0.7662585034013606
466,34_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.27239066,0.65806127,1,1,0.7894784580498866
467,35_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.20681491,0.58630717,1,1,0.8126984126984127
468,36_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.1520848,0.530615,1,1,0.8359183673469388
469,37_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.1167691,0.49917778,1,1,0.8591383219954648
470,38_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.11183388,0.50135666,1,1,0.8823582766439909
471,39_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.1325598,0.5282682,1,1,0.905578231292517
472,40_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.17872739,0.579771,1,1,0.9287981859410431
473,41_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.23570666,0.64073104,1,1,0.9520181405895691
474,42_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.27462307,0.67762995,1,1,0.9752380952380952
475,43_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.2890594,0.6851237,1,1,0.9984580498866213
476,44_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.27232558,0.6593083,1,1,1.0216780045351475
477,45_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.22405484,0.6022877,1,1,1.0448979591836736
478,46_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.1539492,0.5275909,1,1,1.0681179138321995
479,47_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.079846494,0.4556584,1,1,1.0913378684807256
480,48_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.018119246,0.39956552,1,1,1.1145578231292517
481,49_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.010914028,0.37677658,1,1,1.1377777777777778
482,50_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.004467003,0.39684302,1,1,1.1609977324263039
483,51_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.07182103,0.46720067,1,1,1.18421768707483
484,52_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.19743711,0.5965528,1,1,1.207437641723356
485,53_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.37153706,0.7755474,1,1,1.230657596371882
486,54_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.58099294,0.9898808,1,1,1.253877551020408
487,55_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.8034904,1.2168956,1,1,1.2770975056689342
488,56_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-1.0147414,1.4289851,1,1,1.3003174603174603
489,57_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-1.1795346,1.5913588,1,1,1.3235374149659864
490,58_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-1.2600516,1.6654097,1,1,1.3467573696145125
491,59_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-1.2364511,1.6336988,1,1,1.3699773242630386
492,60_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-1.104725,1.4947307,1,1,1.3931972789115645
493,61_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.89141977,1.2788571,1,1,1.4164172335600906
494,62_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.6383729,1.0322367,1,1,1.4396371882086167
495,63_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.38043454,0.7894487,1,1,1.4628571428571429
496,64_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.15304333,0.58346117,1,1,1.486077097505669
497,65_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.014729299,0.44043002,1,1,1.509297052154195
498,66_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.120814756,0.35895723,1,1,1.5325170068027212
499,67_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.1753932,0.32443053,1,1,1.555736961451247
500,68_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.19014212,0.32181618,1,1,1.5789569160997732
501,69_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.1768121,0.33891368,1,1,1.6021768707482993
502,70_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.14568229,0.36565137,1,1,1.6253968253968254
503,71_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.110419706,0.39144152,1,1,1.6486167800453515
504,72_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.08068717,0.41104874,1,1,1.6718367346938776
505,73_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.06629081,0.41733024,1,1,1.6950566893424037
506,74_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.06742083,0.4112257,1,1,1.7182766439909296
507,75_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.08135383,0.39635172,1,1,1.7414965986394557
508,76_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.095807955,0.38633776,1,1,1.7647165532879818
509,77_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.11389068,0.3742318,1,1,1.787936507936508
510,78_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.12837295,0.36400136,1,1,1.811156462585034
511,79_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.13713522,0.3576276,1,1,1.8343764172335602
512,80_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.14261289,0.35351232,1,1,1.8575963718820863
513,81_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.15784006,0.33810595,1,1,1.8808163265306121
514,82_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.18266286,0.3134355,1,1,1.9040362811791383
515,83_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.21050303,0.28595003,1,1,1.9272562358276644
516,84_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.25154945,0.2440309,0,1,1.9504761904761905
517,85_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.294793,0.2003766,0,1,1.9736961451247166
518,86_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.34182337,0.1539698,0,1,1.9969160997732427
519,87_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.39591902,0.09981809,0,1,2.020136054421769
520,88_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.44805962,0.048000917,0,0,2.043356009070295
521,89_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.49791732,-0.00049454346,0,0,2.066575963718821
522,90_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.54055166,-0.04086044,0,0,2.089795918367347
523,91_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.5774646,-0.07464604,0,0,2.1130158730158732
524,92_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.6062787,-0.100820765,0,0,2.136235827664399
525,93_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.62475973,-0.11754023,0,0,2.159455782312925
526,94_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.63524294,-0.12681922,0,0,2.182675736961451
527,95_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.6393635,-0.13009109,0,0,2.2058956916099772
528,96_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.6382108,-0.12859643,0,1,2.2291156462585033
529,97_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.6365246,-0.12785345,0,1,2.2523356009070294
530,98_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.6314962,-0.123893864,0,1,2.2755555555555556
531,99_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.6300209,-0.124898,0,1,2.2987755102040817
532,100_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.6279476,-0.12585253,0,1,2.3219954648526078
533,101_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.6314834,-0.13324592,0,1,2.345215419501134
534,102_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.6431308,-0.14752215,0,1,2.36843537414966
535,103_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.6622851,-0.16925895,0,1,2.391655328798186
536,104_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.6817153,-0.19155782,0,1,2.414875283446712
537,105_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.6994926,-0.21293557,0,1,2.4380952380952383
538,106_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.70873713,-0.22584754,0,1,2.461315192743764
539,107_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.7108371,-0.23234758,0,1,2.48453514739229
540,108_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.7024809,-0.22979265,0,1,2.507755102040816
541,109_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.69175154,-0.2254183,0,1,2.5309750566893423
542,110_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.6757799,-0.21575075,0,1,2.5541950113378684
543,111_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.6592462,-0.20324734,0,1,2.5774149659863945
544,112_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.64471126,-0.19134027,0,1,2.6006349206349206
545,113_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.62879336,-0.17707911,0,1,2.6238548752834467
546,114_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.6091822,-0.15834688,0,1,2.647074829931973
547,115_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.59103614,-0.1415613,0,1,2.670294784580499
548,116_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.57367796,-0.12678935,0,1,2.693514739229025
549,117_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.55256474,-0.10568913,0,1,2.716734693877551
550,118_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.53310716,-0.08463776,0,1,2.7399546485260773
551,119_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.5088702,-0.05934555,0,1,2.7631746031746034
552,120_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.47821242,-0.030709516,0,1,2.786394557823129
553,121_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.43515232,0.00814091,0,1,2.809614512471655
554,122_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.392746,0.047071196,0,1,2.8328344671201813
555,123_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.347734,0.091965504,0,1,2.8560544217687074
556,124_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.31248805,0.13107535,0,1,2.8792743764172335
557,125_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.28745386,0.16424075,0,1,2.9024943310657596
558,126_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.2735295,0.18685052,0,1,2.9257142857142857
559,127_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.26643023,0.19893721,0,1,2.948934240362812
560,128_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.25962496,0.20694017,0,1,2.972154195011338
561,129_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.25198555,0.21353313,0,1,2.995374149659864
562,130_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.24503183,0.21831799,0,1,3.01859410430839
563,131_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.24161547,0.21923208,0,1,3.0418140589569163
564,132_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.2326512,0.22605029,0,1,3.0650340136054424
565,133_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.22013402,0.23757729,1,1,3.0882539682539685
566,134_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.20099258,0.25816703,1,1,3.111473922902494
567,135_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.16944447,0.29367697,1,1,3.1346938775510202
568,136_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.1338506,0.3349216,1,1,3.1579138321995464
569,137_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.09431587,0.38219213,1,1,3.1811337868480725
570,138_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.05332843,0.4320588,1,1,3.2043537414965986
571,139_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.013658099,0.48195508,1,1,3.2275736961451247
572,140_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.016951926,0.52323955,1,1,3.250793650793651
573,141_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.037280858,0.55094945,1,1,3.274013605442177
574,142_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.041461,0.5588866,1,1,3.297233560090703
575,143_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.04271955,0.5631616,1,1,3.320453514739229
576,144_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.033563726,0.5576198,1,1,3.3436734693877552
577,145_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.008550607,0.5358688,1,1,3.3668934240362813
578,146_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.019618608,0.51224595,1,1,3.3901133786848074
579,147_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.053174313,0.4847375,1,1,3.4133333333333336
580,148_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.08828791,0.45649454,1,1,3.436553287981859
581,149_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.12585917,0.4242016,1,1,3.4597732426303853
582,150_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.15481678,0.40100315,1,1,3.4829931972789114
583,151_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.18143427,0.3796984,1,1,3.5062131519274375
584,152_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.20930997,0.3549787,1,1,3.5294331065759637
585,153_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.23534548,0.33087948,1,1,3.5526530612244898
586,154_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.25778747,0.30843967,1,1,3.575873015873016
587,155_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.28654206,0.27816668,0,1,3.599092970521542
588,156_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.31188473,0.25183946,0,1,3.622312925170068
589,157_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.3368713,0.22551587,0,1,3.645532879818594
590,158_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.35920966,0.20039546,0,1,3.6687528344671203
591,159_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.3758104,0.18186057,0,1,3.6919727891156464
592,160_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.38812274,0.16746774,0,1,3.7151927437641725
593,161_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.3940374,0.15962711,0,1,3.7384126984126986
594,162_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.39494804,0.15482482,0,1,3.7616326530612243
595,163_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.39037782,0.15484256,0,1,3.7848526077097504
596,164_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.38192564,0.15780786,0,1,3.8080725623582765
597,165_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.3684707,0.1647541,0,1,3.8312925170068026
598,166_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.35116777,0.17514673,0,1,3.8545124716553287
599,167_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.3290811,0.19148979,0,1,3.877732426303855
600,168_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.30453488,0.2109566,0,1,3.900952380952381
601,169_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.2798527,0.23055214,0,1,3.924172335600907
602,170_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.2597966,0.24629092,0,1,3.947392290249433
603,171_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.2391586,0.2625835,1,1,3.9706122448979593
604,172_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.21964124,0.27860922,1,1,3.9938321995464854
605,173_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.1968979,0.29769543,1,1,4.017052154195011
606,174_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.16377057,0.32680395,1,1,4.040272108843538
607,175_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.114645705,0.37186304,1,1,4.063492063492063
608,176_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.051512223,0.43112803,1,1,4.08671201814059
609,177_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.019503914,0.49710843,1,1,4.1099319727891155
610,178_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.09944398,0.5724138,1,1,4.133151927437642
611,179_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.18496007,0.65823716,1,1,4.156371882086168
612,180_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.26238564,0.7422547,1,1,4.179591836734694
613,181_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.33368114,0.82464755,1,1,4.20281179138322
614,182_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.38654795,0.8887242,1,1,4.2260317460317465
615,183_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.4110837,0.91819376,1,1,4.249251700680272
616,184_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.43742186,0.94454974,1,1,4.272471655328798
617,185_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.4569605,0.96130145,1,1,4.295691609977324
618,186_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.46875644,0.96883523,1,1,4.31891156462585
619,187_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.48006773,0.9802133,1,1,4.342131519274377
620,188_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.48910856,0.99795365,1,1,4.365351473922902
621,189_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.48350692,1.0063317,1,1,4.388571428571429
622,190_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.4636901,1.0009482,1,1,4.4117913832199545
623,191_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.42951286,0.97753465,1,1,4.435011337868481
624,192_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.38623866,0.94068384,1,1,4.458231292517007
625,193_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.34208778,0.8983338,1,1,4.481451247165533
626,194_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.29806975,0.8547014,1,1,4.504671201814059
627,195_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.2501146,0.8053634,1,1,4.527891156462585
628,196_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.20188549,0.75439817,1,1,4.551111111111111
629,197_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.14446157,0.69211656,1,1,4.574331065759637
630,198_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.09461949,0.63558954,1,1,4.597551020408163
631,199_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.049569212,0.5817498,1,1,4.620770975056689
632,200_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.012230009,0.53548265,1,1,4.6439909297052155
633,201_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.019986153,0.49607334,1,1,4.667210884353741
634,202_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.05570437,0.4534541,1,1,4.690430839002268
635,203_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.09611686,0.40461773,1,1,4.713650793650793
636,204_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.14128147,0.34977785,1,1,4.73687074829932
637,205_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.1944497,0.28457323,1,1,4.760090702947846
638,206_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.2511587,0.21429214,0,1,4.783310657596372
639,207_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.30761158,0.1456537,0,1,4.806530612244898
640,208_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.35226858,0.090133,0,1,4.829750566893424
641,209_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.3714494,0.06020339,0,1,4.85297052154195
642,210_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.34565377,0.072009295,0,1,4.876190476190477
643,211_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.2663719,0.1258569,0,1,4.899410430839002
644,212_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,0.12383101,0.22444305,1,1,4.922630385487528
645,213_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.026693858,0.30924863,1,1,4.9458503401360545
646,214_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.09577551,0.2951323,1,1,4.96907029478458
647,215_nips4b_birds_trainfile039.wav,nips4b_birds_trainfile039.wav,-0.046679325,0.18259811,1,1,4.992290249433107
648,0_nips4b_birds_trainfile005.wav,nips4b_birds_trainfile005.wav,1.5656857,-1.558859,0,0,0.0
649,1_nips4b_birds_trainfile005.wav,nips4b_birds_trainfile005.wav,0.89236236,-0.9689981,0,0,0.023219954648526078
650,2_nips4b_birds_trainfile005.wav,nips4b_birds_trainfile005.wav,0.15488948,-0.24804956,0,0,0.046439909297052155
